"No.","Time","Source","Destination","Protocol","Length","Info"
"1215","16.811787891","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1216","16.683533160","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1217","16.906370829","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1218","16.700969390","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1219","16.808487090","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1220","16.811787891","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1221","16.906370829","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1222","16.993612295","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1223","17.003893184","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1224","17.056662878","192.168.29.126","52.112.43.55","UDP","92","43658  >  3480 Len=50"
"1225","17.101792571","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1226","16.993612295","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1227","17.003893184","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1228","17.056662878","192.168.29.126","52.112.43.55","UDP","94","43658  >  3480 Len=50"
"1229","17.101792571","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1230","17.210018670","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1231","17.210018670","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1232","17.407051412","127.0.0.1","127.0.0.53","DNS","99","Standard query 0x3a7d A presence.teams.microsoft.com OPT"
"1233","17.278059335","52.112.43.55","192.168.29.126","UDP","84","3480  >  43658 Len=42"
"1234","17.278059335","52.112.43.55","192.168.29.126","UDP","86","3480  >  43658 Len=42"
"1235","17.278059515","52.112.43.55","192.168.29.126","UDP","172","3480  >  43658 Len=130"
"1236","17.419041554","127.0.0.53","127.0.0.1","DNS","234","Standard query response 0x3a7d A presence.teams.microsoft.com CNAME presence.services.sfb.trafficmanager.net CNAME a-ups-presence2-prod-azsc.japanwest.cloudapp.azure.com A 52.114.36.16 OPT"
"1237","17.278059515","52.112.43.55","192.168.29.126","UDP","174","3480  >  43658 Len=130"
"1238","17.296631325","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1239","17.296631325","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1240","17.308475556","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1241","17.419123630","127.0.0.1","127.0.0.53","DNS","99","Standard query 0x6c7e AAAA presence.teams.microsoft.com OPT"
"1242","17.361283310","40.78.238.169","192.168.29.126","TLSv1.2","102","Application Data"
"1243","17.361314320","192.168.29.126","40.78.238.169","TCP","68","41482  >  443 [ACK] Seq=74 Ack=100 Win=501 Len=0 TSval=1036593929 TSecr=4066642519"
"1244","17.405899301","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1245","17.407051412","127.0.0.1","127.0.0.53","DNS","101","Standard query 0x3a7d A presence.teams.microsoft.com OPT"
"1246","17.407356624","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","122","Standard query 0xec7d A presence.services.sfb.trafficmanager.net"
"1247","17.414969764","52.112.43.55","192.168.29.126","UDP","118","3480  >  43658 Len=74"
"1248","17.418749765","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","206","Standard query response 0xec7d A presence.services.sfb.trafficmanager.net CNAME a-ups-presence2-prod-azsc.japanwest.cloudapp.azure.com A 52.114.36.16"
"1249","17.419041554","127.0.0.53","127.0.0.1","DNS","236","Standard query response 0x3a7d A presence.teams.microsoft.com CNAME presence.services.sfb.trafficmanager.net CNAME a-ups-presence2-prod-azsc.japanwest.cloudapp.azure.com A 52.114.36.16 OPT"
"1250","17.419123630","127.0.0.1","127.0.0.53","DNS","101","Standard query 0x6c7e AAAA presence.teams.microsoft.com OPT"
"1251","17.419467419","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","136","Standard query 0x4bf4 AAAA a-ups-presence2-prod-azsc.japanwest.cloudapp.azure.com"
"1252","17.308475556","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1253","17.361283310","40.78.238.169","192.168.29.126","TLSv1.2","100","[TCP Spurious Retransmission] , Application Data"
"1254","17.361314320","192.168.29.126","40.78.238.169","TCP","66","[TCP Dup ACK 1243#1] 41482  >  443 [ACK] Seq=74 Ack=100 Win=501 Len=0 TSval=1036593929 TSecr=4066642519"
"1255","17.405899301","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1256","17.407356624","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","120","Standard query 0xec7d A presence.services.sfb.trafficmanager.net"
"1257","17.414969764","52.112.43.55","192.168.29.126","UDP","116","3480  >  43658 Len=74"
"1258","17.418749765","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","204","Standard query response 0xec7d A presence.services.sfb.trafficmanager.net CNAME a-ups-presence2-prod-azsc.japanwest.cloudapp.azure.com A 52.114.36.16"
"1259","17.419467419","2405:201:1f:8bb:7481:ef58:dd6:3a02","2405:201:1f:8bb::c0a8:1d01","DNS","134","Standard query 0x4bf4 AAAA a-ups-presence2-prod-azsc.japanwest.cloudapp.azure.com"
"1260","17.430889009","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","212","Standard query response 0x4bf4 AAAA a-ups-presence2-prod-azsc.japanwest.cloudapp.azure.com SOA prd1.azuredns-cloud.net"
"1261","17.430889009","2405:201:1f:8bb::c0a8:1d01","2405:201:1f:8bb:7481:ef58:dd6:3a02","DNS","210","Standard query response 0x4bf4 AAAA a-ups-presence2-prod-azsc.japanwest.cloudapp.azure.com SOA prd1.azuredns-cloud.net"
"1262","17.431056376","127.0.0.53","127.0.0.1","DNS","218","Standard query response 0x6c7e AAAA presence.teams.microsoft.com CNAME presence.services.sfb.trafficmanager.net CNAME a-ups-presence2-prod-azsc.japanwest.cloudapp.azure.com OPT"
"1263","17.431056376","127.0.0.53","127.0.0.1","DNS","220","Standard query response 0x6c7e AAAA presence.teams.microsoft.com CNAME presence.services.sfb.trafficmanager.net CNAME a-ups-presence2-prod-azsc.japanwest.cloudapp.azure.com OPT"
"1264","17.431292520","192.168.29.126","52.114.36.16","TCP","74","38566  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1126698278 TSecr=0 WS=128"
"1265","17.431292520","192.168.29.126","52.114.36.16","TCP","76","[TCP Out-Of-Order] 38566  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1126698278 TSecr=0 WS=128"
"1266","17.508277212","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1267","17.508277212","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1268","17.536588352","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1269","17.536588352","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1270","17.553036988","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1271","17.553036988","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1272","17.568542997","52.114.36.16","192.168.29.126","TCP","66","443  >  38566 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"1273","17.568570675","192.168.29.126","52.114.36.16","TCP","54","38566  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"1274","17.568542997","52.114.36.16","192.168.29.126","TCP","68","[TCP Out-Of-Order] 443  >  38566 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"1275","17.568755658","192.168.29.126","52.114.36.16","TLSv1.2","571","Client Hello"
"1276","17.572536922","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","118","Echo (ping) request id=0x0001, seq=119, hop limit=64 (reply in 1278)"
"1277","17.568570675","192.168.29.126","52.114.36.16","TCP","56","38566  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0"
"1278","17.581076266","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","118","Echo (ping) reply id=0x0001, seq=119, hop limit=119 (request in 1276)"
"1279","17.601718289","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1280","17.568755658","192.168.29.126","52.114.36.16","TCP","573","[TCP Retransmission] 38566  >  443 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=517"
"1281","17.648427283","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1282","17.572536922","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","120","Echo (ping) request id=0x0001, seq=119, hop limit=64 (reply in 1284)"
"1283","17.671737013","52.112.43.55","192.168.29.126","UDP","116","3480  >  43658 Len=74"
"1284","17.581076266","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","120","Echo (ping) reply id=0x0001, seq=119, hop limit=119 (request in 1282)"
"1285","17.601718289","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1286","17.648427283","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1287","17.671737013","52.112.43.55","192.168.29.126","UDP","118","3480  >  43658 Len=74"
"1288","17.709571455","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1289","17.709571455","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1290","17.710664055","52.114.36.16","192.168.29.126","TCP","1516","443  >  38566 [ACK] Seq=1 Ack=518 Win=525056 Len=1460 [TCP segment of a reassembled PDU]"
"1291","17.710697972","192.168.29.126","52.114.36.16","TCP","56","38566  >  443 [ACK] Seq=518 Ack=1461 Win=64128 Len=0"
"1292","17.710664055","52.114.36.16","192.168.29.126","TCP","1514","[TCP Spurious Retransmission] 443  >  38566 [ACK] Seq=1 Ack=518 Win=525056 Len=1460"
"1293","17.710697972","192.168.29.126","52.114.36.16","TCP","54","[TCP Dup ACK 1291#1] 38566  >  443 [ACK] Seq=518 Ack=1461 Win=64128 Len=0"
"1294","17.712293064","52.114.36.16","192.168.29.126","TLSv1.2","4662","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"1295","17.712293064","52.114.36.16","192.168.29.126","TCP","4664","[TCP Retransmission] 443  >  38566 [PSH, ACK] Seq=1461 Ack=518 Win=525056 Len=4608"
"1296","17.712323112","192.168.29.126","52.114.36.16","TCP","54","38566  >  443 [ACK] Seq=518 Ack=6069 Win=60672 Len=0"
"1297","17.718171120","192.168.29.126","52.114.36.16","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"1298","17.712323112","192.168.29.126","52.114.36.16","TCP","56","38566  >  443 [ACK] Seq=518 Ack=6069 Win=60672 Len=0"
"1299","17.718553333","192.168.29.126","52.114.36.16","TLSv1.2","1494","Application Data"
"1300","17.718171120","192.168.29.126","52.114.36.16","TCP","214","[TCP Retransmission] 38566  >  443 [PSH, ACK] Seq=518 Ack=6069 Win=64128 Len=158"
"1301","17.718559898","192.168.29.126","52.114.36.16","TLSv1.2","644","Application Data"
"1302","17.724556991","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1303","17.718553333","192.168.29.126","52.114.36.16","TCP","1496","[TCP Retransmission] 38566  >  443 [ACK] Seq=676 Ack=6069 Win=64128 Len=1440"
"1304","17.752377018","192.168.29.126","52.114.36.16","TLSv1.2","161","Application Data"
"1305","17.718559898","192.168.29.126","52.114.36.16","TCP","646","[TCP Retransmission] 38566  >  443 [PSH, ACK] Seq=2116 Ack=6069 Win=64128 Len=590"
"1306","17.797387304","52.112.43.55","192.168.29.126","UDP","116","3480  >  43658 Len=74"
"1307","17.807259891","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1308","17.724556991","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1309","17.857633241","52.114.36.16","192.168.29.126","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"1310","17.752377018","192.168.29.126","52.114.36.16","TCP","163","[TCP Retransmission] 38566  >  443 [PSH, ACK] Seq=2706 Ack=6069 Win=64128 Len=107"
"1311","17.857670750","192.168.29.126","52.114.36.16","TCP","54","38566  >  443 [ACK] Seq=2813 Ack=6120 Win=64128 Len=0"
"1312","17.858294050","52.114.36.16","192.168.29.126","TLSv1.2","123","Application Data"
"1313","17.797387304","52.112.43.55","192.168.29.126","UDP","118","3480  >  43658 Len=74"
"1314","17.858303291","192.168.29.126","52.114.36.16","TCP","54","38566  >  443 [ACK] Seq=2813 Ack=6189 Win=64128 Len=0"
"1315","17.807259891","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1316","17.858429285","192.168.29.126","52.114.36.16","TLSv1.2","92","Application Data"
"1317","17.882203842","52.114.36.16","192.168.29.126","TCP","56","443  >  38566 [ACK] Seq=6189 Ack=2706 Win=525568 Len=0"
"1318","17.857633241","52.114.36.16","192.168.29.126","TLSv1.2","107","[TCP Spurious Retransmission] , Change Cipher Spec, Encrypted Handshake Message"
"1319","17.884691518","52.114.36.16","192.168.29.126","TLSv1.2","92","Application Data"
"1320","17.857670750","192.168.29.126","52.114.36.16","TCP","56","38566  >  443 [ACK] Seq=2813 Ack=6120 Win=64128 Len=0"
"1321","17.884713681","192.168.29.126","52.114.36.16","TCP","54","38566  >  443 [ACK] Seq=2851 Ack=6227 Win=64128 Len=0"
"1322","17.886073898","52.114.36.16","192.168.29.126","TLSv1.2","96","Application Data"
"1323","17.858294050","52.114.36.16","192.168.29.126","TLSv1.2","125","[TCP Spurious Retransmission] , Application Data"
"1324","17.886097466","192.168.29.126","52.114.36.16","TCP","54","38566  >  443 [ACK] Seq=2851 Ack=6269 Win=64128 Len=0"
"1325","17.858303291","192.168.29.126","52.114.36.16","TCP","56","38566  >  443 [ACK] Seq=2813 Ack=6189 Win=64128 Len=0"
"1326","17.901365019","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1327","17.904296166","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1328","17.858429285","192.168.29.126","52.114.36.16","TCP","94","[TCP Retransmission] 38566  >  443 [PSH, ACK] Seq=2813 Ack=6189 Win=64128 Len=38"
"1329","17.882203842","52.114.36.16","192.168.29.126","TCP","58","443  >  38566 [ACK] Seq=6189 Ack=2706 Win=525568 Len=0"
"1330","17.884691518","52.114.36.16","192.168.29.126","TCP","94","[TCP Retransmission] 443  >  38566 [PSH, ACK] Seq=6189 Ack=2813 Win=525312 Len=38"
"1331","17.884713681","192.168.29.126","52.114.36.16","TCP","56","38566  >  443 [ACK] Seq=2851 Ack=6227 Win=64128 Len=0"
"1332","17.886073898","52.114.36.16","192.168.29.126","TCP","98","[TCP Retransmission] 443  >  38566 [PSH, ACK] Seq=6227 Ack=2813 Win=525312 Len=42"
"1333","17.886097466","192.168.29.126","52.114.36.16","TCP","56","38566  >  443 [ACK] Seq=2851 Ack=6269 Win=64128 Len=0"
"1334","17.901365019","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1335","17.904296166","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1336","18.002521737","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1337","18.046980291","52.114.36.16","192.168.29.126","TCP","58","443  >  38566 [ACK] Seq=6269 Ack=2851 Win=525312 Len=0"
"1338","18.101105072","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1339","18.002521737","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1340","18.134072076","192.168.29.126","52.112.43.55","UDP","94","43658  >  3480 Len=50"
"1341","18.186701522","192.168.29.126","52.112.43.55","UDP","114","43658  >  3480 Len=70"
"1342","18.198928427","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1343","18.046980291","52.114.36.16","192.168.29.126","TCP","56","[TCP Dup ACK 1337#1] 443  >  38566 [ACK] Seq=6269 Ack=2851 Win=525312 Len=0"
"1344","18.101105072","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1345","18.134072076","192.168.29.126","52.112.43.55","UDP","92","43658  >  3480 Len=50"
"1346","18.186701522","192.168.29.126","52.112.43.55","UDP","112","43658  >  3480 Len=70"
"1347","18.198928427","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1348","18.223667119","52.114.36.16","192.168.29.126","TLSv1.2","252","Application Data"
"1349","18.223667119","52.114.36.16","192.168.29.126","TCP","250","[TCP Retransmission] 443  >  38566 [PSH, ACK] Seq=6269 Ack=2851 Win=525312 Len=196"
"1350","18.223684035","192.168.29.126","52.114.36.16","TCP","54","38566  >  443 [ACK] Seq=2851 Ack=6465 Win=64128 Len=0"
"1351","18.307275809","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1352","18.405140992","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1353","18.410062411","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1354","18.422514049","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1355","18.223684035","192.168.29.126","52.114.36.16","TCP","56","[TCP Dup ACK 1350#1] 38566  >  443 [ACK] Seq=2851 Ack=6465 Win=64128 Len=0"
"1356","18.307275809","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1357","18.405140992","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1358","18.410062411","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1359","18.422514049","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1360","18.503342740","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1361","18.503342740","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1362","18.574227446","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","118","Echo (ping) request id=0x0001, seq=120, hop limit=64 (no response found!)"
"1363","18.574227446","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","120","Echo (ping) request id=0x0001, seq=120, hop limit=64 (reply in 1364)"
"1364","18.583226205","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","118","Echo (ping) reply id=0x0001, seq=120, hop limit=119 (request in 1363)"
"1365","18.602143623","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1366","18.583226205","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","120","Echo (ping) reply id=0x0001, seq=120, hop limit=119"
"1367","18.610741901","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1368","18.602143623","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1369","18.700986203","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1370","18.610741901","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1371","18.720814703","52.112.43.55","192.168.29.126","UDP","128","3480  >  43658 Len=86"
"1372","18.700986203","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1373","18.720814884","52.112.43.55","192.168.29.126","UDP","116","3480  >  43658 Len=74"
"1374","18.720814703","52.112.43.55","192.168.29.126","UDP","130","3480  >  43658 Len=86"
"1375","18.720814884","52.112.43.55","192.168.29.126","UDP","118","3480  >  43658 Len=74"
"1376","18.809282815","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1377","18.850159523","192.168.29.126","52.112.43.55","STUN","142","Binding Request user: PgYy:6tmg"
"1378","18.907615426","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1379","18.936409141","52.112.43.55","192.168.29.126","STUN","114","Binding Success Response XOR-MAPPED-ADDRESS: 49.36.4.131:43658"
"1380","18.968977554","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1381","18.809282815","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1382","18.850159523","192.168.29.126","52.112.43.55","STUN","144","Binding Request user: PgYy:6tmg"
"1383","18.907615426","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1384","18.936409141","52.112.43.55","192.168.29.126","STUN","116","Binding Success Response XOR-MAPPED-ADDRESS: 49.36.4.131:43658"
"1385","18.968977554","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1386","19.000164605","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1387","19.000164605","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1388","19.034331929","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1389","19.034331929","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1390","19.102658210","192.168.29.126","52.112.43.55","UDP","92","43658  >  3480 Len=50"
"1391","19.102658210","192.168.29.126","52.112.43.55","UDP","94","43658  >  3480 Len=50"
"1392","19.107130380","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1393","19.107130380","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1394","19.203991545","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1395","19.305746232","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1396","19.203991545","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1397","19.305746232","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1398","19.356560326","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1399","19.385359140","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1400","19.403392327","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1401","19.454051084","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1402","19.500458969","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1403","19.575414410","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","118","Echo (ping) request id=0x0001, seq=121, hop limit=64 (reply in 1405)"
"1404","19.591665593","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1405","19.600726719","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","118","Echo (ping) reply id=0x0001, seq=121, hop limit=119 (request in 1403)"
"1406","19.356560326","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1407","19.385359140","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1408","19.403392327","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1409","19.454051084","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1410","19.500458969","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1411","19.575414410","2405:201:1f:8bb:7481:ef58:dd6:3a02","2404:6800:4009:808::200e","ICMPv6","120","Echo (ping) request id=0x0001, seq=121, hop limit=64 (reply in 1413)"
"1412","19.591665593","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1413","19.600726719","2404:6800:4009:808::200e","2405:201:1f:8bb:7481:ef58:dd6:3a02","ICMPv6","120","Echo (ping) reply id=0x0001, seq=121, hop limit=119 (request in 1411)"
"1414","19.613744306","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1415","19.613744306","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1416","19.707899739","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1417","19.715269881","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1418","19.804746456","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1419","19.707899739","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1420","19.715269881","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1421","19.804746456","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1422","19.902912915","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1423","19.902912915","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1424","20.011695046","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1425","20.011695046","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1426","20.067852899","52.112.43.55","192.168.29.126","UDP","118","3480  >  43658 Len=74"
"1427","20.067852899","52.112.43.55","192.168.29.126","UDP","116","3480  >  43658 Len=74"
"1428","20.096788183","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1429","20.109754623","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1430","20.096788183","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1431","20.109754623","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1432","20.132672032","52.112.43.55","192.168.29.126","UDP","116","3480  >  43658 Len=74"
"1433","20.132672032","52.112.43.55","192.168.29.126","UDP","118","3480  >  43658 Len=74"
"1434","20.207988821","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1435","20.300120188","192.168.29.126","52.112.43.55","UDP","81","43658  >  3480 Len=39"
"1436","20.315931239","192.168.29.126","52.112.43.55","UDP","92","43658  >  3480 Len=50"
"1437","20.207988821","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1438","20.332737002","192.168.29.126","52.112.43.55","UDP","64","43658  >  3480 Len=22"
"1439","20.354324250","52.112.43.55","192.168.29.126","UDP","128","3480  >  43658 Len=86"
"1440","20.300120188","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1441","20.315931239","192.168.29.126","52.112.43.55","UDP","94","43658  >  3480 Len=50"
"1442","20.332737002","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1443","20.354324250","52.112.43.55","192.168.29.126","UDP","130","3480  >  43658 Len=86"
"1444","20.377218747","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1445","20.398047478","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
"1446","20.468408362","fe80::410b:b7b7:3d5d:562","2405:201:1f:8bb::c0a8:1d01","ICMPv6","88","Neighbor Solicitation for 2405:201:1f:8bb::c0a8:1d01 from 98:22:ef:94:4a:8d"
"1447","20.471821797","192.168.29.126","52.112.43.55","UDP","66","43658  >  3480 Len=22"
"1448","20.472553325","2405:201:1f:8bb::c0a8:1d01","fe80::410b:b7b7:3d5d:562","ICMPv6","80","Neighbor Advertisement 2405:201:1f:8bb::c0a8:1d01 (rtr, sol)"
"1449","20.516231781","192.168.29.126","52.112.43.55","UDP","83","43658  >  3480 Len=39"
